N,Permanent,Error,
11,1305618.0,-0.03236628171486624,
13,17648274.0,-0.3631431606286259,
14,481770695.0,0.010572052332904973,
15,3338674386.0,-0.5476064708994955,
10,80676.0,-1.0,
10,86790.0,-0.3144371471367669,
11,634413.0,-0.42094503107597103,
11,1086294.0,-0.40612762290871535,
13,37117708.0,0.27971120055868387,
12,4398464.0,-0.3458807438232983,
10,87041.0,1.524603347847566,
10,329616.0,-0.18654434250764526,
12,9031132.0,-0.5088987737085451,
12,7154016.0,-0.2498490358422458,
15,1902477091.0,1.060000626835406,
11,144858.0,0.03170000966463709,
13,43623153.0,-0.61268274212091,
10,62361.0,-0.4552150649711626,
10,68937.0,1.1984130437936087,
14,1258592938.0,0.04517308730256577,
11,2010692.0,0.07616681222186193,
11,469978.0,-0.27554055721757187,
13,49517151.0,0.22259659082567185,
10,28866.0,-0.6120002771426591,
14,296052725.0,-0.26949228384910157,
15,8340509064.0,0.2031043949610782,
15,10110287678.0,-0.4868118331301156,
11,657060.0,0.07387453200620948,
13,55582703.0,0.40583591265793606,
10,82813.0,0.4245750465909133,
11,2562552.0,-0.01817875305554775,
15,7055212266.0,-0.19776110447078646,
15,6973895442.0,1.8103010380636562,
10,118074.0,0.5086584119563436,
13,33994112.0,0.5626557916853365,
10,57148.0,0.052705256526912575,
14,171641395.0,-1.0,
14,401456552.0,0.9958300244655117,
11,771731.0,0.21211147407581138,
15,4570497667.0,-0.005737799741739584,
12,8090374.0,0.2691823641280366,
12,5193980.0,-0.39682786610653104,
12,2528050.0,2.3960087814718856,
14,503913982.0,0.4099473032681203,
13,82263544.0,-0.4276074466230144,
15,4681305473.0,1.997963726346213,
11,674028.0,-0.1974220655521729,
11,437564.0,-0.7696336992988454,
10,33586.0,0.12427797296492564,
12,5682912.0,-0.2492356031555653,
14,362445478.0,2.6815512428603125,
14,126198329.0,-0.5068562278665354,
12,4053218.0,-1.0,
12,4990874.0,-0.5092910246448485,
13,43008155.0,-0.13714596685210048,
12,6711924.0,-0.7567076146869363,
13,46659494.0,1.080831823851326,
13,42776847.0,0.9885523587093737,
13,86761401.0,-0.20472653501757077,
14,1056332096.0,-0.7660735663190528,
12,10224254.0,-0.7395300321068794,
11,300371.0,-0.7010393443071699,
11,677209.0,-0.8582416949568006,
14,121683720.0,0.8555645734696474,
14,336456052.0,1.3421010717916884,
12,13691147.0,0.6220887848183939,
15,2224910465.0,-0.7776081295028652,
12,11326433.0,-0.1652235085838588,
10,104118.0,-0.3850566984895343,
15,4467922323.0,-0.3596047520184249,
10,51956.0,-0.3286627146046656,
14,374302004.0,-0.17133759187674544,
12,7356822.0,-0.29969761399691336,
10,92034.0,-0.46378512288936696,
15,2820007534.0,0.446726347646701,
13,29695809.0,-0.46392435376992086,
15,5305248157.0,-0.13276365895733913,
15,2344551826.0,-0.41185177281724117,
15,2182055020.0,-0.3220202192701814,
15,7136121942.0,-0.4289839729311061,
15,2730305598.0,-0.33356031598335406,
14,556767369.0,-0.1584085333372568,
11,2457830.0,0.6331804884796751,
10,80472.0,-0.014812605626801869,
14,1015032456.0,-0.4809545282165835,
12,9833666.0,-0.04267916631159406,
10,154350.0,1.075801749271137,
14,317083518.0,-0.2932902428564579,
15,3461044636.0,0.456984387762169,
13,67012665.0,0.018038008188452137,
11,162421.0,0.6204801103305607,
15,2956269419.0,-0.2517202708986249,
14,402545155.0,-1.0,
14,66097215.0,-0.23138667794096923,
13,34509232.0,0.4643733595694045,
13,65892132.0,0.6562341616143188,
13,59299818.0,-0.7797011788467884,
15,2586787356.0,-0.6159387443673588,
13,19811986.0,-0.9145244701868859,
14,417272738.0,-0.7233305633944066,
10,14374.0,-0.26951440100180885,
10,113232.0,0.2561819980217609,
12,3841226.0,-0.6477791205203756,
10,164706.0,0.1563877454373247,
14,1026586811.0,0.45989537102413935,
14,186483114.0,-0.5096298102357943,
10,68122.0,-0.22932386013329017,
11,752245.0,-0.20404655398174798,
15,12167524553.0,1.4935707581144175,
14,1715770899.0,0.04949396277177446,
10,30390.0,-0.4664911703411211,
14,483707301.0,1.6616096084106864,
11,343122.0,0.04219490443632294,
12,4900030.0,-0.48800313467468565,
10,144903.0,-0.21050633872314592,
11,3312880.0,-0.13935910748351887,
14,1002655915.0,-0.22147250285757303,
10,41612.0,-0.41384429705106435,
12,7938104.0,0.5051654652042861,
11,1146580.0,0.6879415304645119,
10,55754.0,0.033109732037163254,
12,6756710.0,1.5846306856443446,
10,60546.0,0.16539490635219503,
15,5723068006.0,-0.267654342809499,
14,786307150.0,1.2031964481055526,
10,88680.0,-0.5886332882273342,
11,539158.0,-0.14310832817096286,
11,822600.0,0.08549477267201556,
11,1267878.0,0.11966608774661266,
15,2644692211.0,-0.7865611742447106,
13,59349107.0,-0.5740602016696449,
10,17398.0,1.3726865156914587,
12,9135945.0,-0.17911940144123023,
15,11422057165.0,0.2409404536542608,
13,19944942.0,-0.46933914372877095,
11,815428.0,-0.12095243234227915,
11,447458.0,0.14200662408538914,
15,3098275375.0,-0.48465781547903886,
12,3412878.0,-1.0,
15,5642487748.0,-0.45374449397918304,
10,84475.0,-0.5364484342288427,
10,109760.0,-1.0,
10,51607.0,0.007615245993760536,
12,10187520.0,0.6226912928759895,
11,818920.0,0.7870691479835228,
14,2401092683.0,-0.6753478091374451,
10,73413.0,-0.49000858158636756,
12,16712765.0,-0.8986738579762236,
12,5280609.0,1.5906102875634232,
15,2966613892.0,0.0486195350156474,
11,492754.0,-0.5353101592726234,
13,66128108.0,-0.17860176626993313,
10,51871.0,0.5114418461182549,
12,3984678.0,0.28086635858656583,
11,374865.0,-0.059629466607978875,
12,3165328.0,0.20505679032315136,
12,5482799.0,-0.005860571093949269,
10,67132.0,0.20121551570041113,
13,69742360.0,0.11289609356494389,
14,157860472.0,-0.610795538480336,
15,8997727092.0,0.006387491797911722,
13,49493909.0,0.07487973924225706,
10,124721.0,-0.8383592177740717,
10,74382.0,0.6758893280632411,
14,199092209.0,0.1813621496359006,
15,7835014250.0,-0.8081780132052727,
10,45435.0,0.33113238692637836,
15,6670766216.0,-0.24600702870742008,
11,161921.0,0.09683117075610946,
15,8461957572.0,0.27711664683350173,
10,33331.0,-0.7569429860090207,
11,1162330.0,0.10169515828838066,
13,96776747.0,0.02693842354506915,
12,5268278.0,-0.6825275102541412,
14,1894187325.0,0.04830147145029597,
12,4694940.0,-0.3747958440363455,
11,424003.0,-0.4746074909847336,
10,270770.0,-0.33156553532518374,
15,4496167486.0,0.660195634447057,
14,602250474.0,-0.6282105043224923,
10,71286.0,0.6598760756098803,
12,16323810.0,-0.01638649310424466,
13,44062897.0,-0.030041079686612696,
10,7522.0,0.11317911902862697,
12,3065694.0,0.13253312300575334,
11,371868.0,-0.796056665268321,
12,4449500.0,-0.6239397685133161,
15,5052350058.0,-0.17546045856349884,
15,4524728266.0,-0.7125657401853798,
15,2509180022.0,-0.6182006904245948,
14,116739118.0,0.3768448036415694,
12,3072926.0,-0.15615280029522352,
10,161401.0,0.6416255165705294,
15,19274128632.0,0.4265721955569856,
11,612704.0,-0.5320415730923904,
15,10128273274.0,0.2164566562029752,
12,20016007.0,-0.1583539669581007,
15,10502861089.0,-0.4477024926022043,
13,109923246.0,0.04606323822230196,
13,51746308.0,-0.30788801396227145,
14,337228318.0,2.7759163511292075,
12,8594696.0,-0.6663989046267605,
10,25618.0,1.273401514560075,
15,1836813014.0,0.9373131031180727,
15,5477838115.0,0.42408063842536536,
14,991607459.0,-0.6790084653850914,
11,1091219.0,-0.7321161013508746,
15,7600231480.0,2.4935890031602037,
10,146565.0,-0.40906613296337996,
11,282294.0,0.4793088057131926,
13,45705836.0,1.5416881992925366,
12,8665955.0,0.7214952073949149,
13,32312084.0,-0.6791293313052789,
10,18467.0,-0.7543726647533439,
14,1079190768.0,0.18725997107491912,
12,3177253.0,-1.0,
14,298317925.0,0.5497195483643834,
14,1180406717.0,0.02466038406997645,
11,498194.0,0.4567818962091073,
15,4230960054.0,-0.20402746492108573,
10,181802.0,1.3656505428983179,
10,98698.0,-0.6141765790593527,
12,2686924.0,0.1056648172160184,
10,38236.0,0.5459543652869316,
15,13492243012.0,0.30532602950718335,
14,634135058.0,-0.35908668843853764,
13,144224730.0,-0.5650787489773772,
12,7490122.0,1.5291977887676595,
14,321069334.0,0.6275213627222337,
11,1596460.0,-0.09577718479914592,
15,9612506963.0,0.15864378885443933,
15,15338143230.0,-0.1569092598700423,
13,24856541.0,0.2374368581694452,
13,40006979.0,-0.6531405183080682,
10,86636.0,-0.5895470705018699,
10,218276.0,0.15022570812488148,
10,137568.0,0.016050244242847175,
13,34745644.0,-0.31566673508771353,
12,9269816.0,0.30488026946813185,
12,4584172.0,0.016366750636756414,
13,130230937.0,0.024014746972142266,
11,2586886.0,-0.1882291996947223,
14,210260512.0,-0.6907260646259626,
14,455988417.0,0.11160718365352662,
11,1300932.0,-1.0,
12,1027581.0,-0.3803094624927649,
15,4729052504.0,-0.21428577144002037,
11,977420.0,0.4504216315515449,
12,5330731.0,0.45960552960643525,
13,40002919.0,-0.5978373478195429,
12,7335472.0,-0.11424922622566086,
12,4852530.0,1.1234283971454067,
12,2771805.0,1.0704486787490461,
14,644256456.0,0.9875493804908025,
14,806223736.0,-0.5747641942409892,
11,527483.0,-0.759218780510462,
15,8138633698.0,0.3093899437467962,
14,444765528.0,-0.3942012520358817,
15,1772687690.0,1.1318679095695643,
14,578878864.0,0.25856300049676717,
13,32410856.0,-0.1377289140404067,
14,866975218.0,-0.4975053600667049,
13,33105059.0,0.8208214037618843,
13,32617644.0,0.35589192156245253,
14,1902523528.0,-0.471590240433547,
10,120987.0,0.020605519601279477,
15,11068599204.0,-0.08776749307617264,
15,3516510986.0,-1.0,
14,861765062.0,-0.40813567120454924,
11,894576.0,-0.43224052512028044,
13,64504707.0,-0.9837258387980896,
12,3989254.0,-0.9144368011329103,
13,39812010.0,-0.7916608581179397,
11,444028.0,-0.42663075301557557,
14,354993564.0,-0.5974826856297598,
12,10093974.0,-0.5899018562956473,
13,188353950.0,-0.36315644030826005,
15,5625475752.0,0.8414602527292167,
13,32232205.0,-0.8198671173753084,
11,269574.0,0.4170308214689348,
12,5089033.0,1.5588554839396804,
13,55461174.0,-0.49280500932725246,
14,442058852.0,-0.5838140875716098,
13,25464455.0,0.5200482397915055,
10,21285.0,-0.5965860151906663,
11,309080.0,-0.34774168500064706,
13,58310931.0,-0.8033164656554703,
11,762562.0,0.22139839121278007,
14,840156086.0,-0.5275877820636296,
12,4052248.0,-0.5209059267843429,
13,109164247.0,-0.8186944852008186,
10,60126.0,2.2188404350863187,
10,43832.0,-0.4250775688994342,
15,9526871720.0,0.2274904442609623,
10,86360.0,-0.09444187123668366,
14,872623276.0,2.663436545783819,
14,561700919.0,0.1646625060978403,
12,5953478.0,-0.2592565219859719,
13,83338898.0,0.469546669551594,
14,303761921.0,-0.5540086145294031,
14,80062848.0,-0.7985582526367286,
12,3741558.0,0.5645532333500283,
14,749497688.0,2.442945910728413,
10,210852.0,-0.34505719651698824,
11,648971.0,0.29615447634280484,
14,757807076.0,-0.5255075184861431,
12,5208800.0,1.1192443557057283,
10,54380.0,-0.48510481794777494,
15,5435842906.0,-0.8466668271299744,
10,74514.0,-0.11953309296090521,
10,110590.0,0.14806442213983603,
14,227252196.0,-0.16509321652495715,
10,32682.0,0.2281990086286029,
14,432543322.0,2.3734905286550703,
12,3863472.0,-0.49280025842040526,
11,594973.0,-0.9121528764050358,
10,381848.0,-0.3644940744310127,
15,4260697452.0,0.9184439696595786,
10,96252.0,-0.5287370652038399,
11,1086286.0,-0.09268829755699697,
13,45030124.0,0.1282047546660098,
12,4482686.0,-0.257944901784332,
11,1105394.0,-0.8054630294718444,
15,7594923066.0,0.38494099658336156,
11,364916.0,-0.8158480307796863,
15,4704419189.0,-0.7696767748644603,
11,664574.0,-0.5416010858083524,
12,1804570.0,-0.2800500950364907,
10,19016.0,0.7416912074042912,
14,153986328.0,0.3825227392915039,
11,421602.0,0.5665959838900195,
11,650058.0,-0.3246141113562174,
13,26764644.0,0.7340040091697089,
14,918519264.0,0.9667745585791002,
10,55092.0,-0.7397807304145793,
13,78159372.0,0.37785395716843784,
14,494210226.0,-0.42115645336727625,
11,272062.0,-0.27381258683682397,
12,3492026.0,0.7789863725718726,
13,165068202.0,-0.5114746570026856,
11,738894.0,-0.4699104337022631,
11,346728.0,0.06596525230151588,
11,1301934.0,-0.22576720478918286,
10,59198.0,-0.17781006115071454,
10,101736.0,0.5412440040890147,
15,1635648896.0,-0.7971594021116865,
11,481101.0,0.6389074227656979,
10,116104.0,-0.5913625332077753,
15,7210467692.0,0.3249501707912236,
13,111227062.0,0.06720502965366495,
12,7206852.0,-0.25404323552086266,
11,332230.0,-0.02191453711786,
12,20105398.0,-0.29261672799403315,
12,12202158.0,0.7270649994861568,
15,2833959763.0,-0.6175663415726484,
13,28411065.0,-0.6250600093856236,
15,5263547335.0,-1.0,
15,6061567600.0,-0.5935974053972441,
12,6330832.0,-0.6829737386807927,
13,211707696.0,-0.1061486966444525,
12,14758172.0,0.697283376288066,
13,11697710.0,-0.6923705579981039,
10,75800.0,0.20237467018469657,
11,323992.0,2.0583745552016377,
12,2879970.0,-0.7724976301836477,
14,170353960.0,-0.8091382906508308,
14,1033130610.0,0.09736522084076088,
15,6623031176.0,-0.47184545760924246,
13,80080339.0,-0.891245215632766,
14,281230306.0,-0.6684567843125698,
13,7740321.0,-0.6785249603989292,
14,1073648919.0,0.6252374208370064,
10,82039.0,-0.5553334389741464,
12,1228737.0,-0.3950307119032405,
15,3743910672.0,-0.3907546948011157,
11,1889852.0,0.46784827594965106,
10,73035.0,0.510727733278565,
10,341649.0,0.4060746555675562,
12,4766926.0,0.6916562161862803,
13,85970009.0,-0.35809428611319566,
10,202816.0,-0.07042179446723476,
12,1576863.0,1.4307050700592816,
13,41826604.0,0.5560775625006515,
14,785670402.0,-0.40510748679062497,
10,135680.0,0.06132075471698113,
13,84362268.0,-0.6849609590865907,
14,645878626.0,-0.3770325757768612,
10,68022.0,-0.2623562964923114,
13,37841680.0,-0.40442954259254166,
14,466909326.0,-0.3734841783819927,
13,42411996.0,-0.28523367146722683,
10,36636.0,-0.5230920406157877,
10,37860.0,0.4791336502905441,
13,112089648.0,-0.32014417602596096,
14,556555140.0,-0.37877853396520605,
14,101094188.0,-0.21797421892014873,
15,5967357256.0,0.6051075189723818,
12,2182535.0,0.26084575963272066,
10,94636.0,-0.09950171651849653,
12,1679282.0,-0.4904488942297958,
15,4772456830.0,0.6651517076163893,
12,5756815.0,0.18865726968818697,
10,130380.0,-0.4665439484583525,
10,137242.0,-0.17925999329651274,
12,9551824.0,0.19761000621451988,
10,96052.0,0.2571955622803079,
11,1767532.0,-0.06310041345786102,
12,7124271.0,1.32197792588182,
13,12617252.0,-0.8208609162309699,
11,501900.0,0.013747758517632994,
15,3980320428.0,-0.2939908304286903,
11,683340.0,0.3181998224407566,
14,283432044.0,-0.23688967222068935,
13,30031436.0,-0.7839575836466828,
15,3358734337.0,-0.023258075561216975,
10,125407.0,0.0002631432057221686,
14,418150470.0,-0.3635975107238311,
12,11670613.0,0.21337090195881056,
12,7092994.0,0.601173088700077,
12,10368008.0,-0.668981736896808,
12,549028.0,-0.708575883197214,
13,6438227.0,-1.0,
10,97969.0,-0.4024776544961502,
12,6935867.0,-0.8604817537591191,
10,19982.0,1.1886364394621824,
13,10519038.0,1.2078368763379312,
10,12536.0,-1.0,
14,2079652836.0,0.3912722113586462,
15,10973511853.0,-0.31899011181575676,
13,70634774.0,-0.7688164189496806,
10,142221.0,-0.3550319573058831,
11,545272.0,0.21159837047687508,
10,104090.0,-0.060180826421579584,
10,181382.0,-0.27960510598258553,
14,646290657.0,0.2994277279177811,
11,426900.0,1.0542515811665496,
12,3336809.0,-0.5267334750056117,
10,67046.0,0.0022969304656504487,
12,3520145.0,-0.21348694442984606,
15,4962934969.0,-0.6423621618215619,
12,4215454.0,-0.1128642371616438,
11,1923594.0,-0.11424194040484179,
15,9592794868.0,-0.04888615616751662,
10,25326.0,-0.9241885809049988,
11,1061740.0,0.9937084408612278,
15,6237061714.0,-0.29406759113559094,
15,7391989112.0,-0.6323226907552474,
10,109846.0,-0.14352821222438686,
15,1532136808.0,-0.18194250444507304,
11,1669602.0,0.352370205593908,
10,41882.0,0.3798767967145791,
10,92536.0,1.076943027578456,
11,304570.0,0.008635124930229504,
11,2085606.0,0.15028437777796957,
10,63342.0,0.088187932177702,
11,231920.0,1.2780269058295959,
14,1295959373.0,1.3894082364879814,
11,1722345.0,-0.1438649051148289,
11,1042695.0,-0.3812955849984895,
11,1192288.0,-0.175702514828632,
15,8136812545.0,-0.15867163436047918,
13,51625574.0,0.7532519832128165,
12,1799440.0,-0.48650691326190376,
11,156521.0,-1.0,
12,7329652.0,0.248714127219137,
15,2162472054.0,-0.542098375405564,
12,5705404.0,-0.2622068481040081,
10,79736.0,-0.5708058816316066,
12,5764276.0,1.038486706743396,
12,5593592.0,-0.20388902158040845,
10,125948.0,0.6267454293306233,
14,423780885.0,-0.5302629093334401,
11,354242.0,-0.06429314799863742,
13,40555104.0,-0.8675053740872338,
15,4725947235.0,-0.4666313704621802,
13,77562720.0,0.07239018951372515,
15,7736041324.0,-0.47000076288630743,
12,5195379.0,-0.042841725310126554,
11,563248.0,-0.14993040365877908,
12,4592153.0,-0.2991757896568343,
14,870064158.0,0.12022635461786256,
15,10096659162.0,-0.5870384992599794,
13,104667186.0,-0.08471485991798834,
11,1672885.0,0.6469751357684479,
10,85527.0,-0.5790802904345996,
10,51594.0,0.12013024770322131,
11,1028692.0,0.6854024333814203,
10,19597.0,-0.8171148645200796,
12,12540368.0,-0.14057258925734875,
12,31598052.0,-0.15404067735989954,
14,515994587.0,-0.32100943531797166,
10,338944.0,-0.14526686807653585,
14,345004324.0,-0.008290690292913546,
12,5169970.0,0.4785385601850688,
10,43660.0,0.58021071919377,
11,816344.0,-0.5006026871024961,
13,131694298.0,-0.0628244815884133,
10,193652.0,0.3995139046674792,
12,13695441.0,0.07013713541608481,
15,10960658316.0,-0.3407928801637137,
15,14948866947.0,-0.5848478401739032,
13,77161945.0,-0.23187006237336294,
14,975366092.0,-0.08848994516819844,
10,133226.0,0.1022206209331845,
13,14730864.0,1.010407536177104,
13,48135430.0,-0.06950535187906288,
11,2726748.0,-0.02406823072759199,
12,1803307.0,-1.0,
13,72653511.0,0.06632515896811451,
15,6643297284.0,-0.5542604345621749,
12,6289038.0,-0.15961625079490155,
15,998484526.0,0.14480692513005478,
10,51619.0,-0.6825974931711192,
15,6950552976.0,-0.7746320320974703,
14,1701569359.0,-0.17272135128991808,
14,1177304484.0,1.865301649526377,
12,6959668.0,-0.3656249119929285,
10,60969.0,0.5430792697928456,
10,40350.0,-0.417100371747212,
13,57297600.0,-0.22109826589595374,
14,315554908.0,-0.6120753729490399,
14,607399230.0,-0.013351399869242508,
13,75402810.0,1.062522603600582,
13,40042800.0,-0.21701699181875395,
11,105579.0,-1.0,
10,30826.0,-0.2774930253681957,
15,2822021482.0,-0.39583734182219116,
13,19795636.0,2.445122955382691,
15,7243973712.0,-0.018156569478174827,
12,7771134.0,-0.10343895755754566,
12,11163093.0,-0.11311748455378809,
15,6364365510.0,-0.8524134544874686,
11,965174.0,0.034540001192646344,
13,8380672.0,-0.5418028530409017,
11,1451635.0,0.3934081225652454,
14,275800964.0,-0.9079529444042601,
12,9267788.0,-0.7709434009496117,
11,258096.0,1.0075630773045687,
11,293131.0,-0.26449266710105723,
12,20966352.0,-0.36342446856436134,
12,6909077.0,-0.6541747423956438,
13,44006948.0,1.1378442331424574,
12,5435382.0,0.3933592891907137,
14,509447331.0,-0.4637162600033329,
13,48422218.0,-0.0007892657870401559,
12,3222733.0,-0.6096530491356249,
12,10408724.0,-0.8977350153582706,
12,10755418.0,-0.32111759859077527,
10,61262.0,-0.23215043583297967,
10,52698.0,-0.08611332498387035,
10,132856.0,0.9639910880953815,
14,218308168.0,0.10206339141648581,
12,13110660.0,-0.3693233851944398,
14,593315113.0,-0.21985199793823557,
10,94144.0,-0.17516428733288003,
10,76268.0,0.9824828237268579,
11,935992.0,0.4965370074388101,
11,476610.0,-0.7230216179545821,
12,2777379.0,1.4259994764848438,
15,3805949328.0,0.0006329753216304513,
12,1490818.0,-0.7710429218500627,
11,726828.0,-0.5469629678548432,
11,346750.0,-0.22480173035328047,
14,2642579182.0,0.22166727642070708,
10,103568.0,-0.31172434213914213,
13,64273284.0,-0.26681823197333404,
15,5250357628.0,0.24734614236707303,
14,420602339.0,0.7871512597555954,
12,6738222.0,0.6463294520918628,
15,4995996174.0,-0.30503632927722096,
10,47874.0,-0.5425491916280235,
15,9964688422.0,0.6102840711580856,
12,2615727.0,1.91085422905372,
12,5371158.0,0.4785973527496305,
15,7677627805.0,-0.754924301126629,
12,3010886.0,0.04502572775366902,
11,377572.0,0.18652866208299343,
11,1072172.0,-0.4515805299895912,
15,6662866878.0,-0.9077396065003597,
14,477877968.0,-0.6850074494331992,
10,43788.0,1.1485338448890108,
14,128628161.0,0.06639665010836934,
15,10997343040.0,-0.45741063086614214,
15,11865348497.0,-0.36839141286959876,
10,94762.0,0.5308527328113234,
15,7523060593.0,0.20540983126440174,
12,2513278.0,1.2058841083238703,
10,83058.0,0.8410909645468629,
15,9877283917.0,-0.08343930213259658,
15,5740618734.0,0.3803780336546559,
10,112412.0,-0.5559192968722201,
14,145407678.0,0.0008412348074219299,
11,823358.0,0.6927967880044619,
14,248775565.0,-0.44534745604939147,
14,381621568.0,-0.6472199390994589,
14,358699970.0,-0.6057442658832672,
13,8979380.0,-0.9261026930589863,
12,5073778.0,0.6599859118786829,
14,680420224.0,0.1510768968560229,
11,837956.0,-0.6304340562034283,
13,5089098.0,-0.4454027020112403,
13,9230172.0,0.9531683699935382,
14,216054422.0,2.6655084615671507,
14,307228848.0,1.57555813899351,
15,5221798670.0,-0.23525523438076176,
11,356124.0,0.2289152717093549,
11,419084.0,-0.3652823777572037,
15,1872221620.0,-0.7155892260233594,
11,566896.0,0.44265379658114845,
14,889318776.0,0.2652510329996676,
14,1818224229.0,-0.43202604853199317,
14,157642903.0,1.0618549507426922,
12,10752779.0,-0.33338163092536355,
15,2026161107.0,-0.7133249088666866,
14,185784696.0,-1.0,
10,203349.0,-0.421683903043536,
10,48522.0,-0.5832360120724163,
10,86972.0,-0.8557696729982063,
11,560658.0,1.0684267414359556,
12,2860028.0,0.4254405900921248,
13,67714592.0,0.9343304911295929,
15,8853621230.0,-0.8648568705485495,
15,1960844684.0,0.21644287140172963,
11,468912.0,-0.765926229228512,
13,42971012.0,0.6290051535207036,
11,685757.0,-0.8530091563046385,
14,285075068.0,0.35985234597926985,
15,4081729872.0,-0.6111954367959214,
15,1612420205.0,-0.5468985083823109,
11,1603838.0,-0.4828405362636376,
15,1809938856.0,-0.20471125572653046,
13,56806084.0,-0.176144583386526,
14,748053899.0,-0.6015722391148182,
12,10035854.0,-0.6384164217614167,
13,48605653.0,-0.5470749050527107,
12,1718104.0,0.5574749840521878,
14,175752970.0,0.1417880448905074,
13,59551969.0,1.2521482035295928,
14,416849029.0,-0.6776548086909422,
10,131336.0,1.268380337455077,
10,118095.0,-0.4072568694694949,
12,18971218.0,0.36020786857227616,
15,4166660174.0,0.6087843308720957,
10,106522.0,1.4533273251847816,
13,69172829.0,-0.043240634266960516,
12,2320612.0,-0.22859429610235005,
10,159213.0,0.5494882118084997,
15,12033402424.0,-0.3509976321334845,
12,8294552.0,0.7966337422443068,
12,9572593.0,-0.4404024071638687,
10,301691.0,0.7474303177754723,
10,105310.0,-1.0,
12,8504274.0,-0.07516056044290201,
12,2401030.0,0.6383468761323265,
14,776900544.0,0.942590993989573,
12,4177628.0,-0.6292633044397443,
12,7510767.0,-0.6246987824279464,
12,6859678.0,0.24087457166356788,
15,6730881021.0,0.43767212194196947,
14,1357461920.0,0.08425091831182527,
11,1584496.0,0.09056760004443053,
14,347577054.0,0.7417380147309725,
13,59479606.0,-0.07808400748316995,
12,2957344.0,-0.07028468788209977,
10,80684.0,-0.5364219258671691,
14,351094821.0,-0.09614571044897298,
11,813525.0,-0.3444167870276473,
11,513581.0,0.09038301650567292,
15,4215409416.0,-0.5324891972485929,
15,3711846226.0,-0.6634764470439568,
14,501698887.0,-0.18990133219091634,
10,137632.0,-0.7645896303185306,
12,3646320.0,-0.3905965466552579,
13,25939988.0,-0.5466458966750486,
13,102014189.0,-0.7182735433009226,
13,58818502.0,-0.8560452967673335,
10,92448.0,0.4537902388369678,
15,6169692546.0,0.5224335945378241,
14,179387256.0,0.8048639976966926,
13,119198244.0,-0.0866979550470559,
10,265840.0,-0.14938308757147145,
10,29004.0,0.05119600361635949,
11,1435544.0,0.8308506508101918,
13,39791358.0,-0.45620353042487266,
13,30930981.0,-0.6370435195702329,
15,7406597638.0,0.8298119625760613,
10,331207.0,-0.402911170355699,
13,7932772.0,-0.7676474251371399,
10,97688.0,0.8186880681352878,
12,4200125.0,0.10049634766161056,
13,69362026.0,1.4369299708748415,
14,746521178.0,-0.42361340484301707,
14,1208884532.0,0.19750831587280185,
12,10427853.0,-0.8527021813598639,
