N,Permanent,Error,
11,4720885.0,0.17293261750709876,
10,411644.0,-0.22865388539611897,
14,4003037034.0,-0.2219470313299131,
10,159500.0,0.07593730407523511,
12,43436216.0,0.09447379117923163,
12,36372549.0,0.9961823406987506,
10,196658.0,-0.5064189269357633,
11,2956587.0,-0.26459348791923476,
11,1732144.0,0.47855297634992644,
15,26648828884.0,-0.7431615297528569,
12,29694156.0,-0.04407857222815156,
11,7837968.0,-0.4601775471511097,
12,39775656.0,-0.47034940165411726,
15,62935936078.0,-0.21716051162028446,
12,44579975.0,0.032047415908151584,
10,353400.0,0.33931962522794445,
14,2381470336.0,1.1051778772467842,
15,46278360358.0,-0.5834691494927229,
11,1683458.0,-0.3413557094979501,
10,537484.0,-0.37375376135227584,
14,6196026208.0,0.19177998157363477,
12,29535540.0,-0.36152129491001916,
10,284808.0,0.2682228027302604,
12,21029160.0,-0.44167127930930206,
12,23704874.0,0.349039020414114,
15,38560565265.0,-0.3547430690134621,
13,858918336.0,-0.25980651087183215,
14,8951376240.0,-0.3832138598611737,
13,222776515.0,0.29024731354649297,
11,1645298.0,-0.2546031174899623,
14,3513676201.0,0.19284298274472675,
14,3524829352.0,-0.3226274715081109,
12,21477354.0,-0.443017980706562,
13,501914536.0,-0.37569674212424087,
11,3613649.0,-0.4239839010374279,
13,304361857.0,-0.42436939461832773,
14,1642246626.0,0.8556433313689149,
13,362752934.0,2.270986637974374,
15,38957814742.0,0.528161278918379,
12,17847552.0,-0.18106415938723697,
13,280076880.0,-0.3631852215138346,
14,6491078562.0,-0.2712225831990067,
10,439258.0,-0.08208843094491165,
14,2768233512.0,-0.3584369104897808,
10,525876.0,-0.22597722657052233,
12,19318836.0,0.7830639485732991,
13,312986462.0,-0.14891490738024318,
10,203767.0,-0.5511212970369752,
11,3141240.0,1.241968139970203,
13,291511008.0,-0.7657203013372617,
13,621914160.0,-0.18566832438740422,
15,44420861648.0,0.3335295400031273,
12,41523196.0,-0.1676941245081424,
15,64146103804.0,0.0454294185178287,
11,5787294.0,-0.7279557596348137,
14,5054542949.0,-0.561441463181442,
12,32003490.0,0.05876452849361116,
13,128029634.0,-0.6535802015961398,
10,261783.0,0.4617704994849424,
12,64452470.0,0.549048469360445,
12,28153082.0,-0.10887198779870708,
13,243944559.0,-0.5227440182422761,
12,23528854.0,-0.31062685840967874,
12,27856002.0,0.28331409510955635,
13,179775240.0,0.061165041415046924,
11,2622924.0,0.469962530366873,
14,5438738046.0,0.34510262088838983,
14,2429335004.0,-0.838897147015299,
13,418565952.0,-0.3419772471125409,
12,47036010.0,0.10009331148624213,
13,265780946.0,-0.1362402630623492,
11,5788288.0,0.05880011499082285,
14,1104089456.0,0.334278841260848,
13,694277504.0,1.6282977476395375,
11,4484908.0,-0.4914143166370414,
13,546140036.0,0.018372657814084883,
13,134191751.0,-0.060143719266320735,
11,2700330.0,0.1414308621538849,
15,25949024368.0,0.6877101573809736,
12,58310568.0,-0.15520822914981725,
10,428982.0,0.11713778200483936,
14,2847932861.0,-0.3038937022890723,
15,60985572300.0,0.8724559664417544,
15,56563248620.0,0.18177087827951563,
13,231705416.0,0.10255307972602591,
11,4733056.0,0.40879803661735675,
12,12682331.0,0.09365384013396276,
15,12884851550.0,1.0561298589427677,
15,59991779810.0,1.0734292738430424,
13,280921852.0,0.43992595729671735,
15,28568113654.0,-0.22700494588280176,
14,5718920706.0,-0.3392687826506123,
14,886736019.0,0.13877408649619768,
14,7432167808.0,-0.08338086867911582,
13,206201518.0,-0.6602546834791003,
10,497220.0,-0.24933027633643057,
14,3370195789.0,-0.05642324686911535,
11,2451687.0,-0.028913560336209312,
13,470404636.0,-0.11372302036581093,
10,274282.0,0.3689560379463472,
10,832662.0,0.4163730301130591,
10,396329.0,-0.4461167363478322,
12,22297279.0,-0.13437712885654488,
14,4103710972.0,-0.2375603395686708,
12,25938434.0,-0.3989459810873703,
12,20704315.0,0.4995135072085215,
14,6477667776.0,0.8536975663507693,
11,4946032.0,0.2961663005819615,
11,1778386.0,1.2924157072761484,
15,54827025628.0,-0.5781471977537275,
10,344992.0,-0.41378350802337444,
12,38138572.0,-0.22295989477529468,
13,208264368.0,-0.27264446888005345,
13,232809131.0,-0.6127748672079932,
15,68172124205.0,0.018032012488028645,
11,1730214.0,0.06852100376022836,
10,582786.0,-0.02276307255150261,
14,3366719002.0,-0.2079997652266199,
13,128800244.0,0.29423667861995667,
12,55272377.0,-0.25254005269214314,
14,5866325836.0,-0.3973642619192556,
10,207660.0,-0.02109216989309448,
13,153552380.0,0.6665166635645761,
14,3606470436.0,0.0625382539528462,
14,1942586642.0,-0.943639023540655,
11,2418584.0,-0.4117726184687679,
15,82910612042.0,-0.3991581394337719,
10,283846.0,0.3359356834339748,
11,3348504.0,-0.26414900504822453,
15,13529701551.0,-0.43390850632371053,
11,3225430.0,-0.30899135929162935,
12,31985040.0,0.06362224339878893,
12,27886716.0,-0.8674637773770135,
12,19706241.0,-0.16751246470597816,
12,28027679.0,-0.31574041503757766,
10,59882.0,0.9456783526119885,
15,24533138791.0,-0.35169503303963384,
13,425177500.0,-0.26405738779686116,
11,2894238.0,0.14722838964867438,
13,463331607.0,-0.3285091297473259,
12,20719752.0,-0.3432353823539973,
14,1652746658.0,-0.8590467577880893,
13,246222798.0,-0.28977494602266685,
14,2152849204.0,0.40605481999193477,
12,17835624.0,-0.3995059176697902,
10,288118.0,0.7392873753115043,
13,334027832.0,1.028854745253683,
15,23655358312.0,-0.15010396313459148,
11,5053192.0,0.49874376433747203,
14,2687781974.0,-0.5984124268853364,
14,2687564966.0,0.40822791183831797,
14,10455201906.0,-0.25956092769883615,
15,27936576408.0,-0.3434626186067774,
12,38563656.0,-0.0903767007982855,
14,5752079712.0,-0.27727705314526074,
13,378897991.0,0.06520279755191417,
13,137259252.0,-0.15022121787462459,
11,1593104.0,-0.3820365776496703,
11,3046776.0,0.15700005514025317,
14,4962654724.0,-0.7939580210859739,
12,49828568.0,-0.1299757199524578,
14,4195695288.0,-0.3772817565010932,
11,5381433.0,-0.038908781359909154,
13,442544520.0,-0.7970536388067804,
13,238635228.0,-0.04215650842632493,
13,605889346.0,-0.01720228190533902,
15,47878061734.0,-0.30105254749200117,
11,3541944.0,-0.3306455438030641,
10,470272.0,-0.13071584104518225,
10,229554.0,-0.49989980571020326,
10,297126.0,-0.17449162981361463,
15,59674590198.0,-0.5168999082466058,
13,268334373.0,0.0784932126455525,
10,630120.0,0.2669586745381832,
12,13484890.0,0.7760678804202333,
10,250518.0,-0.03968577108231744,
15,40530571060.0,-0.5836230604543572,
13,660431658.0,0.6177567577745913,
12,78267120.0,-0.23462112825922302,
14,2208230532.0,0.3394592806943401,
11,807245.0,-0.25506630576838507,
11,2318327.0,0.7855634688290306,
13,728907840.0,0.3017823487808829,
11,3672138.0,0.13368288446676024,
12,22028747.0,0.6855357229351262,
10,697566.0,-0.004538638637777644,
10,330928.0,-0.11158922786829764,
15,44684604018.0,-0.6978090441495115,
11,1945272.0,-0.06773757088982929,
11,8059296.0,0.23822229633953115,
15,35920242648.0,-0.667990639237399,
12,30546384.0,-0.9010030123369103,
13,709102668.0,0.2742459460045354,
15,28229147936.0,1.2398200379036761,
15,90293013222.0,-0.35026414662052924,
11,2759758.0,0.2856779471243493,
13,380005824.0,0.824876452419845,
12,34076468.0,0.18322121881880482,
11,3167064.0,0.2418652312257242,
15,49135062846.0,0.22539600587692338,
15,39069170684.0,-0.712648110941407,
10,364225.0,-0.010867824375958032,
10,302303.0,0.06700892812840098,
13,152010680.0,-0.5119500814021751,
13,282000116.0,-0.6068086723765744,
14,1714011594.0,-0.29270635727099986,
12,12383394.0,-0.6239350859707766,
15,11644578656.0,0.5357126202918234,
12,92823036.0,-0.2950715380608753,
12,15657668.0,-0.14828696074025838,
14,2109864001.0,1.2899523370748294,
15,105231617910.0,0.36920522692360835,
12,33538561.0,-0.24622168494348937,
11,1017018.0,-0.6475971910035024,
15,14830631542.0,-0.826759006403478,
10,826944.0,-0.13628976085442304,
12,33637506.0,-0.49456419271987645,
13,418400394.0,-0.17882448265572126,
13,259946502.0,-0.39432435986386155,
14,4388243352.0,0.4774196141709326,
12,42888458.0,-0.3840021014511645,
15,42318635662.0,0.5506931679965841,
12,23190567.0,-0.7609372810936447,
15,35953500792.0,-0.2357642389551705,
13,385676052.0,1.2612414282509479,
10,618690.0,0.24707940253690136,
12,15433288.0,-0.8293144014418703,
15,47313817642.0,-0.8378717410198874,
15,11513470152.0,-0.017917729170832526,
13,301380432.0,1.3178147146593777,
11,2567384.0,-0.47069338543305833,
12,19759598.0,0.5961458325214916,
11,2219912.0,-0.2977018908857648,
13,121831767.0,0.8709603054513684,
11,1603615.0,-0.4264809797216267,
12,13446990.0,1.7915481457188567,
11,2063250.0,-0.5010762416360381,
15,57681921408.0,1.029912963054672,
13,562372876.0,0.4808850773948066,
10,421428.0,-0.32629061191947367,
13,217259098.0,-0.8635951254846874,
14,4364271742.0,0.07062150943395565,
13,930683010.0,-0.17259905711612822,
10,866128.0,0.25140856778674747,
13,487214400.0,0.5137286582662581,
14,3609843068.0,0.24583395878526845,
13,264017985.0,0.27028383228429603,
11,2486256.0,0.24171355555412555,
11,10545816.0,1.102824475602457,
13,461938068.0,0.2925732719651065,
